Primary_Key,School.Number,School.Year,School.Name,Official.School.Name,LEA.Number,LEA.Name,Name.Prefix.Description,Principal.First.Name,Principal.Middle.Name,Principal.Last.Name,Principal.Name.Suffix,Principal.Email,Address.Line1,Address.Line2,City,State,Zip.Code.5,Zip.Code.4,Address,Phone.Office.Area,Phone.Office.Exch,Phone.Office.Line,Phone.Fax.Area,Phone.Fax.Exch,Phone.Fax.Line,Phone,Mailing.Address.Line1,Mailing.Address.Line2,Mailing.City,Mailing.State,Mailing.Zip.Code.5,Mailing.Zip.Code.4,URL.School.Address,Sch.Operational.Status,Sch.Operational.Status.Desc,Opening.Effective.Date,Closing.Date,School.Type,School.Type.Desc,School.Program.Type,School.Program.Type.Desc,Grade.Level.Current,Grade.Level.Approved,Grade.Level.First.Year,Title.I,School.Calendar.Type,School.Calendar.Description,Extended.Hours,School.Schedule.Type,School.Schedule.Type.Desc,School.Designation.Type,School.Designation.Desc,Virtual.Status,SBE.Region,SBE.Region.Names,Accreditation.Status,Accreditation.Status.Desc,Federal.School.Number,College.Board.Number,School.Membership,School.Year.For.Sch.Membership,School.Teacher.Count,School.Year.For.Teachers,Cooperative.Innovative.HS,Cooperative.MMYYYY.SBE.Approve,First.Yr.Est.ADM,First.Yr.Est.Paid.Teacher.FTE,Newly.Constructed.Facility,Occupancy.Date,What.Facility.Will.Sch.Occupy,Share.Space,Share.Space.Describe,New.Sch.Population.From,List.Of.Closing.Schools,County.Code,County.Description,Opening.In.School.Year,Locale.Type,Locale.Type.Desc,School.Closings.,School.Systartstatus,Record.Created.Timestamp,Record.Created.By,Last.Changed.Timestamp,Last.Changed.By,latitude,longitude
103962025,10396,2025,Walter M Williams High,Walter M Williams High,10,Alamance-Burlington Schools,-,Curry,-,Bryan,Curry Bryan,curry_bryan@abss.k12.nc.us,1307 S Church Street,-,Burlington,NC,27215,4919,"1307 S Church Street Burlington, NC 27215",336,570,6161,336,570,6214,336 570-6161,-,-,-,-,-,-,https://www.abss.k12.nc.us/o/wwhs,1,Open,30-Jun-96,-,R,Regular School,N,None,09:10:11:12:XG,09:10:11:12:XG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,340520,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-03-2023 03:34PM,carla_bopp,36.08701934,-79.45152878
104032025,10403,2025,Western Alamance Middle,Western Alamance Middle,10,Alamance-Burlington Schools,-,Gabrielle,-,Hall,Gabrielle Hall,gabrielle_hall@abss.k12.nc.us,2100 Eldon Drive,-,Elon,NC,27244,9747,"2100 Eldon Drive Elon, NC 27244",336,538,6010,336,538,6012,336 538-6010,-,-,-,-,-,-,https://www.abss.k12.nc.us/o/wams,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-03-2023 03:32PM,carla_bopp,36.16017452,-79.50635184
104062025,10406,2025,Woodlawn Middle,Woodlawn Middle,10,Alamance-Burlington Schools,-,Clarence,-,Garrett,Clarence Garrett,clarence_garrettjr@abss.k12.nc.us,3970 Mebane Rogers Road,-,Mebane,NC,27302,-,"3970 Mebane Rogers Road Mebane, NC 27302",919,563,3222,919,563,6807,919 563-3222,-,-,-,-,-,-,https://www.abss.k12.nc.us/o/wms,1,Open,30-Jun-96,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-03-2023 03:32PM,carla_bopp,36.11360833,-79.3039253
104102025,10410,2025,Southeast Alamance High,Southeast Alamance High School,10,Alamance-Burlington Schools,-,Eric,-,Yarbrough,Eric Yarbrough,charles_yarbrough2@abss.k12.nc.us,3400 S Hwy 119,-,Haw River,NC,27258,-,"3400 S Hwy 119 Haw River, NC 27258",336,513,4780,-,-,-,336 513-4780,-,-,-,-,-,-,https://www.abss.k12.nc.us/o/seahs,1,Open,1-Jul-23,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,09:10:11:12,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,256877,-,-,-,-,N,-,1100,39,Y,30-Jun-23,-,N,-,School 010388 - Southern Alamance High :School 010324 - Eastern Alamance High :School 010353 - Hawfields Middle :School 010390 - Southern Alamance Middle,-,1,Alamance,2024,41,"Rural, Fringe",N,-,10-12-2022 10:46AM,carla_bopp,04-24-2024 02:12PM,shannon_miller1,36.03668631,-79.33676412
104502025,10450,2025,Alamance Virtual School,Alamance Virtual School,10,Alamance-Burlington Schools,-,Rebecca,-,Marsh,Rebecca Marsh,rebecca_marsh@abss.k12.nc.us,612 Apple Street,-,Burlington,NC,27217,-,"612 Apple Street Burlington, NC 27217",336,570,6134,336,570,6159,336 570-6134,612 Apple Street,-,Burlington,NC,27217,-,https://www.abss.k12.nc.us/o/avs,1,Open,1-Jul-21,-,R,Regular School,N,None,06:07:08:09:10:11:12:XG,KG:01:02:03:04:05:06:07:08:09:10:11:12:XG,06:07:08:09:10:11:12,-,T,Traditional,-,S,Semester,P,Public,FULLVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,340159,-,-,-,-,N,-,200,8,N,-,Sellars-Gunn Education Center,N,-,School 010304 - Alexander Wilson Elementary :School 010308 - Altamahaw-Ossipee Elementary :School 010347 - Audrey W. Garrett Elementary :School 010346 - B. Everett Jordan Elementary :School 010310 - Broadview Middle :School 010320 - E M Yoder Elementary :School 010324 - Eastern Alamance High :School 010326 - Eastlawn Elementary :School 010328 - Edwin M Holt Elementary :School 010340 - Elon Elementary :School 010348 - Graham High :School 010350 - Graham Middle :School 010351 - Grove Park Elementary :School 010354 - Harvey R Newlin Elementary :School 010357 - Haw River Elementary :School 010353 - Hawfields Middle :School 010312 - Highland Elementary :School 010358 - Hillcrest Elementary :School 010360 - Hugh M Cummings High :School 010362 - Marvin B Smith Elementary :School 010364 - North Graham Elementary :School 010372 - Pleasant Grove Elementary :School 010374 - R Homer Andrews Elementary :School 010380 - South Graham Elementary :School 010384 - South Mebane Elementary :School 010388 - Southern Alamance High :School 010390 - Southern Alamance Middle :School 010392 - Sylvan Elementary :School 010394 - Turrentine Middle :School 010396 - Walter M Williams High :School 010400 - Western Alamance High :School 010403 - Western Alamance Middle :School 010406 - Woodlawn Middle,-,1,Alamance,2022,41,"Rural, Fringe",N,-,02-16-2021 01:18PM,amy_richardson,07-01-2024 07:59AM,carla_bopp,36.10399145,-79.43183374
01B0002025,01B000,2025,River Mill Academy,River Mill Academy,01B,River Mill Academy,Mr,Jeffrey,-,Dishmon,Jeffrey Dishmon,jdishmon@rivermill-academy.org,235 Cheeks Lane,-,Graham,NC,27253,-,"235 Cheeks Lane Graham, NC 27253",336,229,909,336,228,9941,336 229-909,-,-,-,-,-,-,http://www.rivermill-academy.org,1,Open,30-Jun-98,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,5,Piedmont Triad,-,-,3.70E+11,343532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,23,"Suburb, Small",-,1,04-23-2010 02:49PM,EDDIE,09-02-2020 08:32AM,jeff_dishmon,36.04424624,-79.3938595
01C0002025,01C000,2025,Clover Garden,Clover Garden,01C,Clover Garden,Mrs,Heather,-,Vereyken,Heather Vereyken,heathervereyken@cgsnc.org,2454 Altamahaw Union Ridge Road,-,Burlington,NC,27217,-,"2454 Altamahaw Union Ridge Road Burlington, NC 27217",336,586,9440,336,586,9477,336 586-9440,-,-,-,-,-,-,http://www.cgsnc.org,1,Open,30-Jun-01,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,5,Piedmont Triad,-,-,3.70E+11,340507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-04-2018 02:03PM,heather_vereyken1,36.1879745,-79.4702659
01D0002025,01D000,2025,The Hawbridge School,The Hawbridge School,01D,The Hawbridge School,Ms,Jennifer,-,Shelton,Jennifer Shelton,jshelton@hawbridgeschool.org,1735 Saxapahaw Bethlehem Church Rd,-,Saxapahaw,NC,27340,-,"1735 Saxapahaw Bethlehem Church Rd Saxapahaw, NC 27340",336,376,1122,336,376,6996,336 376-1122,PO Box 40,-,Saxapahaw,NC,27340,-,http://www.thehawbridgeschool.org,1,Open,1-Jul-04,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,-,-,T,Traditional,-,Q,Quarterly,C,Charter,NOTVIRTUAL,5,Piedmont Triad,ST,State,3.70E+11,340648,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Alamance,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-01-2024 07:02AM,jennifer_shelton1,35.94689859,-79.31886131
203022025,20302,2025,Alexander Central High,Alexander Central High,20,Alexander County Schools,Mr,Jacob,-,Lail,Jacob Lail,jlail@alexander.k12.nc.us,223 School Drive,-,Taylorsville,NC,28681,2399,"223 School Drive Taylorsville, NC 28681",828,632,7063,828,632,5387,828 632-7063,-,-,-,-,-,-,http://www.alexander.k12.nc.us/alexandercentral,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12:XG,09:10:11:12:XG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,SA,SACS,3.70E+11,343938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,07-08-2020 02:13PM,debra_watts,35.91786583,-81.19037965
203032025,20303,2025,Alexander Early College,Alexander Early College,20,Alexander County Schools,Mrs,Mary,-,Brown,Mary Brown,mbrown@alexander.k12.nc.us,345 Industrial Blvd,-,Taylorsville,NC,28681,-,"345 Industrial Blvd Taylorsville, NC 28681",828,632,8221,828,632,8544,828 632-8221,700 Liledoun Road,-,Taylorsville,NC,28681,-,http://www.alexander.k12.nc.us/aec,1,Open,1-Jul-16,-,R,Regular School,E,Early College,09:10:11:12:XG,09:10:11:12:13:XG,9,-,M,Modified,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,340080,-,-,-,-,Y,42016,65,4,N,-,Catawba Valley Community College - Alexander Campus,Y,Catawba Valley Community College - Alexander Campus is providing classroom and office space for our early college program.,School 020302 - Alexander Central High,-,2,Alexander,2016,41,"Rural, Fringe",N,-,05-04-2016 09:33AM,debra_watts,02-16-2021 12:41PM,debra_watts,35.91038708,-81.1805273
203042025,20304,2025,Bethlehem Elementary,Bethlehem Elementary,20,Alexander County Schools,Mrs,Stephanie,-,Reep,Stephanie Reep,sreep@alexander.k12.nc.us,7900 NC Hwy 127,-,Taylorsville,NC,28681,9756,"7900 NC Hwy 127 Taylorsville, NC 28681",828,495,8198,828,495,2580,828 495-8198,-,-,-,-,-,-,http://www.alexander.k12.nc.us/bethlehem,1,Open,30-Jun-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,09-11-2015 09:00AM,debra_watts,35.83673858,-81.31122584
203062025,20306,2025,East Alexander Middle,East Alexander Middle,20,Alexander County Schools,Mr,Brett,-,Huffman,Brett Huffman,bhuffman@alexander.k12.nc.us,1285 White Plains Road,-,Hiddenite,NC,28636,9802,"1285 White Plains Road Hiddenite, NC 28636",828,632,7565,828,632,4508,828 632-7565,-,-,-,-,-,-,http://www.alexander.k12.nc.us/eastalexander,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-07-2014 05:54PM,debra_watts,35.92946266,-81.11990645
203082025,20308,2025,Ellendale Elementary,Ellendale Elementary,20,Alexander County Schools,Mrs,Katelyn,-,Nash,Katelyn Nash,knash@alexander.k12.nc.us,175 Ellendale Park Lane,-,Taylorsville,NC,28681,9570,"175 Ellendale Park Lane Taylorsville, NC 28681",828,632,4866,828,632,4912,828 632-4866,-,-,-,-,-,-,http://www.alexander.k12.nc.us/ellendale,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,03-13-2017 01:28PM,debra_watts,35.93015701,-81.27795923
203162025,20316,2025,Hiddenite Elementary,Hiddenite Elementary,20,Alexander County Schools,Mrs,Amy,-,Daigle,Amy Daigle,adaigle@alexander.k12.nc.us,374 Sulphur Springs Road,-,Hiddenite,NC,28636,9764,"374 Sulphur Springs Road Hiddenite, NC 28636",828,632,2503,828,635,656,828 632-2503,-,-,-,-,-,-,http://www.alexander.k12.nc.us/hiddenite,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-07-2014 05:55PM,debra_watts,35.90630579,-81.09049741
203202025,20320,2025,Stony Point Elementary,Stony Point Elementary,20,Alexander County Schools,Ms,Jessica,-,Mundy,Jessica Mundy,jmundy@alexander.k12.nc.us,311 Stony Point School Road,-,Stony Point,NC,28678,-,"311 Stony Point School Road Stony Point, NC 28678",704,585,6981,704,585,6812,704 585-6981,-,-,-,-,-,-,http://www.alexander.k12.nc.us/stonypoint,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,09-04-2014 08:56AM,debra_watts,35.86929052,-81.04767286
203242025,20324,2025,Sugar Loaf Elementary,Sugar Loaf Elementary,20,Alexander County Schools,Mr,Joseph,-,Mabry,Joseph Mabry,jmabry@alexander.k12.nc.us,3600 NC Hwy 16N,-,Taylorsville,NC,28681,9126,"3600 NC Hwy 16N Taylorsville, NC 28681",828,632,2192,828,635,1742,828 632-2192,-,-,-,-,-,-,http://www.alexander.k12.nc.us/sugarloaf,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-07-2014 05:56PM,debra_watts,35.87335667,-81.19041944
203282025,20328,2025,Taylorsville Elementary,Taylorsville Elementary,20,Alexander County Schools,Mr,Andy,-,Palmer,Andy Palmer,apalmer@alexander.k12.nc.us,100 7th Street SW,-,Taylorsville,NC,28681,2409,"100 7th Street SW Taylorsville, NC 28681",828,632,3072,828,632,276,828 632-3072,-,-,-,-,-,-,http://www.alexander.k12.nc.us/taylorsville,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,09-11-2015 09:02AM,debra_watts,35.92059883,-81.18229453
203302025,20330,2025,West Alexander Middle,West Alexander Middle,20,Alexander County Schools,Mrs,Ashley,-,Mayo,Ashley Mayo,amayo@alexander.k12.nc.us,85 Bulldog Lane,-,Taylorsville,NC,28681,9538,"85 Bulldog Lane Taylorsville, NC 28681",828,495,4611,828,495,3527,828 495-4611,-,-,-,-,-,-,http://www.alexander.k12.nc.us/westalexander,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-07-2014 05:58PM,debra_watts,35.87371389,-81.3126334
203322025,20332,2025,Wittenburg Elementary,Wittenburg Elementary,20,Alexander County Schools,Mrs,Melinda,-,Glenn,Melinda Glenn,mglenn@alexander.k12.nc.us,7300 Church Road,-,Taylorsville,NC,28681,8818,"7300 Church Road Taylorsville, NC 28681",828,632,2395,828,635,405,828 632-2395,-,-,-,-,-,-,http://www.alexander.k12.nc.us/wittenburg,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Alexander,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,09-04-2014 08:57AM,debra_watts,35.82671884,-81.24033482
303042025,30304,2025,Alleghany High,Alleghany High,30,Alleghany County Schools,Mr,Travis,-,Sturgill,Travis Sturgill,travis.sturgill@alleghany.k12.nc.us,404 Trojan Avenue,-,Sparta,NC,28675,-,"404 Trojan Avenue Sparta, NC 28675",336,372,4554,336,372,2680,336 372-4554,-,-,-,-,-,-,http://www.alleghany.k12.nc.us/ahs,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12:XG,09:10:11:12:XG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,343700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,Alleghany,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,07-08-2020 11:10AM,leslie_clark,36.50891009,-81.12329139
303082025,30308,2025,Glade Creek Elementary,Glade Creek Elementary,30,Alleghany County Schools,Mrs,Heather,-,Brannock,Heather Brannock,heather.brannock@alleghany.k12.nc.us,32 Glade Creek Sch Road,-,Ennice,NC,28623,-,"32 Glade Creek Sch Road Ennice, NC 28623",336,657,3388,336,657,3435,336 657-3388,-,-,-,-,-,-,http://www.alleghany.k12.nc.us/gcs,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,Q,Quarterly,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,Alleghany,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,09-11-2018 10:45AM,leslie_clark,36.50077222,-80.98086131
303162025,30316,2025,Piney Creek Elementary,Piney Creek Elementary,30,Alleghany County Schools,Mrs,Leigh Ann,-,Dixon,Leigh Ann Dixon,leighann.dixon@alleghany.k12.nc.us,559 Piney Creek Sch Road,-,Piney Creek,NC,28663,-,"559 Piney Creek Sch Road Piney Creek, NC 28663",336,359,2988,336,359,8246,336 359-2988,-,-,-,-,-,-,http://www.alleghany.k12.nc.us/pcs,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,Q,Quarterly,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,Alleghany,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,09-11-2018 10:46AM,leslie_clark,36.5487306,-81.3035768
303202025,30320,2025,Sparta Elementary,Sparta Elementary,30,Alleghany County Schools,Dr,Gerald,-,Miller,Gerald Miller,gerald.miller@alleghany.k12.nc.us,450 N Main Street,-,Sparta,NC,28675,-,"450 N Main Street Sparta, NC 28675",336,372,8546,336,372,8732,336 372-8546,-,-,-,-,-,-,http://www.alleghany.k12.nc.us./ses,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:04:05:06:07:08,-,-,T,Traditional,-,Q,Quarterly,P,Public,NOTVIRTUAL,7,Northwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,Alleghany,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,09-11-2018 10:47AM,leslie_clark,36.50893177,-81.1260873
403042025,40304,2025,Anson Co. Early College High,Anson County Early College High School,40,Anson County Schools,Mrs,Carri,B,Decker,Carri Decker,decker.carri@anson.k12.nc.us,177 Ledbetter Street,-,Polkton,NC,28135,-,"177 Ledbetter Street Polkton, NC 28135",704,272,5396,704,272,6155,704 272-5396,-,-,-,-,-,-,http://www.ansonschools.org,1,Open,2-Jul-05,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,343131,-,-,-,-,Y,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-23-2024 02:23PM,isaac_lake,35.10874759,-80.2125407
403082025,40308,2025,Ansonville Elementary,Ansonville Elementary School,40,Anson County Schools,Mr,Michael,-,Vetter,Michael Vetter,vetter.michael@anson.k12.nc.us,9104 Hwy 52 N,-,Ansonville,NC,28007,-,"9104 Hwy 52 N Ansonville, NC 28007",704,826,8337,704,826,6136,704 826-8337,9104 Hwy 52 N,-,Wadesboro,NC,28170,-,http://aes.ansonschools.org/home.aspx,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:14AM,anne_hyatt,35.10483724,-80.10761253
403092025,40309,2025,Anson Middle,Anson Middle School,40,Anson County Schools,Mr,Arthur,-,Jackson,Arthur Jackson,jackson.arthur@anson.k12.nc.us,832 US Hwy 52 N,-,Wadesboro,NC,28170,-,"832 US Hwy 52 N Wadesboro, NC 28170",704,694,3945,704,694,5209,704 694-3945,-,-,-,-,-,-,http://ams.ansonschools.org/home.aspx,1,Open,30-Jun-97,-,R,Regular School,N,None,7:08,7:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:37AM,anne_hyatt,34.99016573,-80.09044443
403162025,40316,2025,Lilesville Elementary,Lilesville Elementary School,40,Anson County Schools,Ms,Becky,-,Flake,Becky Flake,flake.becky@anson.k12.nc.us,121 Camden Street,-,Lilesville,NC,28091,-,"121 Camden Street Lilesville, NC 28091",704,848,4975,704,848,4205,704 848-4975,-,-,-,-,-,-,http://les.ansonschools.org/home.aspx,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:14AM,anne_hyatt,34.96510787,-79.9895815
403242025,40324,2025,Morven Elementary,Morven Elementary School,40,Anson County Schools,Dr,Dionnya,-,Pratt,Dionnya Pratt,pratt.dionnya@anson.k12.nc.us,6715 Hwy 52 S,-,Morven,NC,28119,-,"6715 Hwy 52 S Morven, NC 28119",704,851,9306,704,851,9308,704 851-9306,-,-,-,-,-,-,http://mes.ansonschools.org/home.aspx,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:14AM,anne_hyatt,34.88158417,-80.01000721
403282025,40328,2025,Peachland-Polkton Elem,Peachland-Polkton Elementary School,40,Anson County Schools,Dr,Travis,-,Steagall,Travis Steagall,steagall.travis@anson.k12.nc.us,9633 Hwy 74 W,-,Peachland,NC,28133,-,"9633 Hwy 74 W Peachland, NC 28133",704,272,8061,704,272,9278,704 272-8061,-,-,-,-,-,-,http://ppes.ansonschools.org/home.aspx,1,Open,30-Jun-94,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:14AM,anne_hyatt,34.99534897,-80.23549292
403302025,40330,2025,Wadesboro Elementary,Wadesboro Elementary School,40,Anson County Schools,Mr,Kevin,-,Adams,Kevin Adams,adams.kevin@anson.k12.nc.us,321 Camden Road,-,Wadesboro,NC,28170,-,"321 Camden Road Wadesboro, NC 28170",704,694,9383,704,694,5816,704 694-9383,-,-,-,-,-,-,http://wes.ansonschools.org/home,1,Open,30-Jun-90,-,R,Regular School,N,None,4:05:06,4:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Anson,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-10-2023 07:12AM,anne_hyatt,34.96323166,-80.07871459
